unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RCA
26756 2859 38000 14781 1198 15 4664 2354 5886 0.998640840980902 0.838090382538073 0.858816074046765 50 20 20 NO NO 2337 3.36884450682582 5868 3.76856410951357 18.7627811860941 27.4028629856851 38.5650988411725 58.0265848670757 2302 3.36229393796423 5501 3.74052058605366 93.7457396046353 16.6515179058353 25.0863479367388 36.3752045082712 56.6442465006362 35 1.55630250076729 367 2.56584781867352 6.25426039536469 100 100 6 0.845098040014257 8 0.954242509439325 0.136332651670075 19 1.30102999566398 340 2.5327543789925 5.79413769597819 10 1.04139268515822 19 1.30102999566398 0.323790047716428 100 FALSE 1
6219 221 4061 1716 87 29 1020 626 921 0.991313778595942 0.833876212444341 0.87946927829231 50 20 20 NO NO 625 2.79657433321043 920 2.96425963019685 24.8913043478261 37.3913043478261 53.804347826087 86.4130434782609 602 2.78031731214015 839 2.92427928606188 91.195652173913 22.6460071513707 35.5184743742551 52.0858164481526 87.8426698450536 23 1.38021124171161 81 1.91381385238372 8.80434782608696 100 100 6 0.845098040014257 8 0.954242509439325 0.869565217391304 11 1.07918124604762 65 1.81954393554187 7.06521739130435 6 0.845098040014257 8 0.954242509439325 0.869565217391304 100 FALSE 1
8426 496 6757 2858 182 74 463 741 1188 0.984848476558514 0.85774410052404 0.875413506620315 70 10 10 NO NO 737 2.86805636182304 1184 3.07371835034612 23.0574324324324 36.402027027027 54.0540540540541 79.9831081081081 716 2.8555191556678 1110 3.04571405894087 93.75 22.7927927927928 36.036036036036 53.5135135135135 80.5405405405405 21 1.34242268082221 74 1.8750612633917 6.25 100 100 5 0.778151250383644 18 1.27875360095283 1.52027027027027 12 1.11394335230684 51 1.7160033436348 4.30743243243243 4 0.698970004336019 5 0.778151250383644 0.422297297297297 100 FALSE 1
8652 494 4223 2351 151 4 564 565 848 0.997641497669322 0.801886782996618 0.87616891310244 10 10 70 NO NO 560 2.74896286125616 843 2.92634244662566 26.4531435349941 39.9762752075919 57.2953736654804 92.8825622775801 544 2.73639650227664 765 2.8842287696326 90.7473309608541 23.6601307189542 37.3856209150327 55.0326797385621 94.2483660130719 16 1.23044892137827 78 1.89762709129044 9.25266903914591 100 100 2 0.477121254719662 2 0.477121254719662 0.237247924080664 12 1.11394335230684 73 1.86923171973098 8.65954922894425 2 0.477121254719662 3 0.602059991327962 0.355871886120996 100 FALSE 1
6878 471 8511 2068 232 36 711 723 1230 0.995934951252561 0.839024383422566 0.852025593287859 70 10 10 NO NO 719 2.85733249643127 1224 3.08813608870055 24.0196078431373 36.8464052287582 54.4117647058823 82.1078431372549 698 2.84447717574568 1167 3.06744284277638 95.343137254902 24.4215938303342 37.4464438731791 55.1842330762639 83.0334190231362 21 1.34242268082221 57 1.76342799356294 4.65686274509804 100 100 4 0.698970004336019 5 0.778151250383644 0.408496732026144 13 1.14612803567824 44 1.65321251377534 3.59477124183007 4 0.698970004336019 8 0.954242509439325 0.65359477124183 100 FALSE 1
55971 5038 85661 21103 3701 16 4792 3894 11684 0.999572063506015 0.857411844524639 0.867767145012714 70 10 10 NO NO 3849 3.5854607295085 11635 4.06580371257502 16.7597765363128 24.6325741297808 33.9063171465406 49.9011602922217 3803 3.58024050826538 11094 4.04512730656803 95.3502363558229 15.6751397151613 23.1566612583378 32.3057508563187 48.6929872002884 46 1.67209785793572 541 2.73399928653839 4.64976364417705 100 100 3 0.602059991327962 5 0.778151250383644 0.0429737859905458 19 1.30102999566398 487 2.68841982200271 4.18564675547916 24 1.39794000867204 49 1.69897000433602 0.421143102707349 100 FALSE 1
1389 145 1283 750 33 0 138 223 313 0.999999968051119 0.801916907287 0.843423532794479 90 0 0 NO NO 223 2.35024801833416 313 2.49692964807321 44.7284345047923 60.702875399361 92.6517571884984 100 211 2.32633586092875 284 2.45484486000851 90.7348242811502 43.3098591549296 60.9154929577465 96.1267605633803 100 12 1.11394335230684 29 1.47712125471966 9.26517571884984 100 100 0 0 0 0 0 10 1.04139268515822 26 1.43136376415899 8.30670926517572 2 0.477121254719662 3 0.602059991327962 0.958466453674121 100 FALSE 1
633 16 58 70 1 0 5 55 58 0.999999827586237 0.775861935196218 0.965350801585933 0 90 0 NO NO 55 1.7481880270062 58 1.77085201164214 91.3793103448276 100 100 100 51 1.7160033436348 53 1.73239375982297 91.3793103448276 98.1132075471698 100 100 100 4 0.698970004336019 5 0.778151250383644 8.62068965517241 100 100 0 0 0 0 0 4 0.698970004336019 5 0.778151250383644 8.62068965517241 0 0 0 0 0 NA FALSE 1
28340 2502 42529 14081 1379 26 4643 2916 7658 0.998563592323631 0.827239487036773 0.85361601773829 0 0 90 NO NO 2888 3.4607475418442 7630 3.88258145355445 19.0301441677588 27.5884665792923 37.9423328964613 55.478374836173 2851 3.45514952117983 7136 3.85351569675693 93.5255570117955 16.5078475336323 24.789798206278 35.2017937219731 53.3912556053812 37 1.57978359661681 494 2.69460519893357 6.47444298820446 100 100 5 0.778151250383644 11 1.07918124604762 0.144167758846658 19 1.30102999566398 467 2.67024585307412 6.12057667103539 13 1.14612803567824 16 1.23044892137827 0.209698558322412 100 FALSE 1
3776 267 3942 1344 94 1 637 476 723 0.998616860323418 0.81466112289542 0.882422096513188 10 10 70 NO NO 470 2.6730209071289 717 2.8561244442423 27.3361227336123 43.0962343096234 62.3430962343096 100 455 2.65896484266444 664 2.8228216453031 92.6080892608089 26.5060240963855 42.3192771084337 61.5963855421687 100 15 1.20411998265592 53 1.73239375982297 7.39191073919107 100 100 1 0.301029995663981 1 0.301029995663981 0.139470013947001 12 1.11394335230684 49 1.69897000433602 6.83403068340307 2 0.477121254719662 3 0.602059991327962 0.418410041841004 100 FALSE 1
4265 152 4150 2043 106 20 105 455 722 0.990304695425143 0.840720209962324 0.840708577443526 10 70 10 NO NO 453 2.6570558528571 720 2.85793526471943 30.9722222222222 46.1111111111111 64.8611111111111 100 436 2.64048143697042 676 2.83058866868514 93.8888888888889 31.0650887573964 46.301775147929 65.0887573964497 100 17 1.25527250510331 44 1.65321251377534 6.11111111111111 100 100 5 0.778151250383644 7 0.903089986991944 0.972222222222222 11 1.07918124604762 36 1.56820172406699 5 1 0.301029995663981 1 0.301029995663981 0.138888888888889 100 FALSE 1
17504 1968 18835 11741 657 77 1084 1412 2817 0.996805108282552 0.825701097530347 0.870071458745265 10 70 10 NO NO 1403 3.14736710779379 2803 3.44777800929462 19.3364252586514 29.2186942561541 42.5615412058509 66.7855868712094 1379 3.13987908640124 2659 3.42488163663107 94.8626471637531 17.9766829635201 27.9428356525009 41.3689356901091 66.4911620910117 24 1.39794000867204 144 2.16136800223497 5.13735283624688 100 100 6 0.845098040014257 9 1 0.32108455226543 14 1.17609125905568 131 2.12057393120585 4.67356403853015 4 0.698970004336019 4 0.698970004336019 0.142704245451302 100 FALSE 1
4572 60 428 511 5 12 19 254 295 0.989830474921001 0.820338955242747 0.918612928375309 10 70 10 NO NO 252 2.40312052117582 293 2.46834733041216 31.0580204778157 48.122866894198 82.2525597269625 100 238 2.37839790094814 270 2.43296929087441 92.1501706484642 30.3703703703704 48.8888888888889 85.9259259259259 100 14 1.17609125905568 23 1.38021124171161 7.84982935153584 100 100 3 0.602059991327962 3 0.602059991327962 1.02389078498294 10 1.04139268515822 19 1.30102999566398 6.48464163822526 1 0.301029995663981 1 0.301029995663981 0.341296928327645 100 FALSE 1
6928 344 4374 2552 102 18 504 538 804 0.991293520008787 0.824626855415089 0.864417109239935 20 20 50 NO NO 536 2.72997428569956 802 2.90471554527868 29.5511221945137 42.8927680798005 58.1047381546135 95.5112219451372 517 2.71432975974523 719 2.85733249643127 89.6508728179551 26.9819193324061 40.8901251738526 55.9109874826147 97.6356050069541 19 1.30102999566398 83 1.92427928606188 10.3491271820449 100 100 4 0.698970004336019 7 0.903089986991944 0.872817955112219 14 1.17609125905568 75 1.88081359228079 9.35162094763092 1 0.301029995663981 1 0.301029995663981 0.124688279301746 100 FALSE 1
9855 454 5383 3209 61 10 218 669 1020 0.997058813754325 0.85294116810842 0.869599317653749 20 20 50 NO NO 662 2.82151352840477 1013 3.00603795499732 24.4817374136229 37.2161895360316 54.3928923988154 84.0078973346496 644 2.80955971463527 944 2.97543180850926 93.1885488647581 23.0932203389831 35.6991525423729 52.9661016949153 84.7457627118644 18 1.27875360095283 69 1.84509804001426 6.81145113524186 100 100 3 0.602059991327962 3 0.602059991327962 0.296150049358342 13 1.14612803567824 64 1.81291335664286 6.31786771964462 2 0.477121254719662 2 0.477121254719662 0.197433366238894 100 FALSE 1
9083 187 2642 2277 36 11 470 467 641 0.993759734886744 0.850233996096194 0.915742344113196 20 20 50 NO NO 464 2.66745295288995 637 2.80482067872116 27.3155416012559 42.8571428571429 58.5557299843014 100 449 2.65321251377534 596 2.77597433112937 93.563579277865 26.1744966442953 41.4429530201342 58.2214765100671 100 15 1.20411998265592 41 1.6232492903979 6.43642072213501 100 100 2 0.477121254719662 4 0.698970004336019 0.627943485086342 11 1.07918124604762 35 1.55630250076729 5.49450549450549 2 0.477121254719662 2 0.477121254719662 0.313971742543171 100 FALSE 1
81 3 92 109 4 0 1 22 27 0.999999629629767 0.851851536351283 0.740466493891151 NA NA NA NO NO 22 1.36172783601759 27 1.44715803134222 100 100 100 100 21 1.34242268082221 26 1.43136376415899 96.2962962962963 100 100 100 100 1 0.301029995663981 1 0.301029995663981 3.7037037037037 100 100 0 0 0 0 0 1 0.301029995663981 1 0.301029995663981 3.7037037037037 0 0 0 0 0 NA FALSE 0
117762 13195 130374 87562 3445 315 24682 5152 19430 0.996139989193958 0.814976839518797 0.889551780982099 3 3 3 YES NO 5072 3.7052648623174 19346 4.286613631657 22.4335780006203 30.1561046211103 38.8400702987698 52.6362038664323 5012 3.70009770461305 17091 4.23279288414516 88.3438436886178 16.0669358141712 23.7727458896495 32.8242934878006 47.8146392838336 60 1.78532983501077 2255 3.3533390953113 11.6561563113822 99.5565410199557 100 11 1.07918124604762 75 1.88081359228079 0.387677039181226 23 1.38021124171161 2104 3.32325210017169 10.8756332058307 26 1.43136376415899 76 1.88649072517248 0.392846066370309 100 FALSE 1
379 65 129 195 1 1 11 58 69 0.985507103549695 0.768115830707851 0.8404579046515 3 3 3 YES NO 57 1.76342799356294 68 1.83884909073726 89.7058823529412 100 100 100 52 1.72427586960079 57 1.76342799356294 83.8235294117647 96.4912280701754 100 100 100 5 0.778151250383644 11 1.07918124604762 16.1764705882353 100 100 1 0.301029995663981 1 0.301029995663981 1.47058823529412 4 0.698970004336019 10 1.04139268515822 14.7058823529412 0 0 0 0 0 NA FALSE 1
103361 12670 98416 84178 2374 326 21270 4717 15640 0.995907927751977 0.82090792786387 0.90441118643786 3 3 3 YES NO 4674 3.66978161520854 15589 4.19284611518884 21.0533068189108 28.1544678940278 36.7631021874399 51.0937199307204 4621 3.66482994114309 13736 4.13789189824736 88.113413304253 14.2981945253349 21.3672102504368 30.3436225975539 45.8357600465929 53 1.73239375982297 1853 3.26810972980848 11.886586695747 99.8381003777658 100 9 1 64 1.81291335664286 0.410545897748412 21 1.34242268082221 1731 3.23854788768133 11.1039835781641 23 1.38021124171161 58 1.77085201164214 0.372057219834499 100 FALSE 1
3556 166 1329 1778 21 1 568 353 522 0.998084272067351 0.685823741650886 0.919522614509301 3 3 3 YES NO 352 2.54777470538782 521 2.71767050300226 42.0345489443378 51.6314779270633 70.8253358925144 100 337 2.52891670027765 381 2.58206336291171 73.1285988483685 24.6719160104987 37.7952755905512 64.0419947506562 100 15 1.20411998265592 140 2.14921911265538 26.8714011516315 100 100 1 0.301029995663981 1 0.301029995663981 0.191938579654511 14 1.17609125905568 139 2.14612803567824 26.679462571977 0 0 0 0 0 NA FALSE 1
189951 20999 222559 147828 5854 745 37029 6877 30058 0.99737174762214 0.833288974371785 0.885787182850761 3 3 3 YES NO 6730 3.82807959055675 29898 4.47565666318247 19.0280286306776 26.3930697705532 34.9020001337882 47.8995250518429 6660 3.82353943365686 27173 4.4341535710666 90.8856779717707 14.2751996467081 21.5728848489309 30.1917344422773 43.8817944282928 70 1.85125834871908 2725 3.43552585149865 9.11432202822931 99.2660550458716 100 9 1 79 1.90308998699194 0.264231721185364 23 1.38021124171161 2543 3.40551710697638 8.50558565790354 38 1.5910646070265 103 2.01703333929878 0.344504649140411 100 FALSE 1
171283 16004 221337 107231 6088 292 44362 7078 35054 0.997831916187074 0.807953443028484 0.87330950153777 3 3 3 YES NO 6928 3.84067056133341 34882 4.54261382796405 21.3433862737228 29.1869732240124 37.7185941173098 50.5905624677484 6860 3.83638741932641 30827 4.48894535031397 88.3750931712631 14.6365199338242 22.434878515587 31.3167028903234 45.2363188114315 68 1.83884909073726 4055 3.60809794632528 11.6249068287369 99.5561035758323 100 10 1.04139268515822 75 1.88081359228079 0.215010607189955 23 1.38021124171161 3860 3.58669980162405 11.065879250043 35 1.55630250076729 120 2.08278537031645 0.344016971503928 100 FALSE 1
567355 52064 811559 292146 26305 223 62116 11402 108595 0.9996408673512 0.856687692724648 0.857461130120067 3 3 3 YES NO 10997 4.04131371534586 108157 5.03405864793008 14.898712057472 22.8695322540381 32.2910213855784 45.390497147665 10911 4.0379043573124 103990 5.01699575449617 96.1472673983191 14.1619386479469 21.7636311183768 30.9722088662371 44.1196268872007 86 1.93951925261862 4167 3.61992771029147 3.85273260168089 98.1281497480201 100 9 1 39 1.60205999132796 0.0360586924563366 26 1.43136376415899 3739 3.57287160220048 3.45701156651904 51 1.7160033436348 389 2.5910646070265 0.359662342705511 99.7429305912596 FALSE 1
170837 15574 230757 107581 8531 291 29344 6787 31587 0.998132142654215 0.833697406897237 0.865102458257366 3 3 3 YES NO 6663 3.82373498839873 31455 4.49770349615204 17.8477189635988 25.6239071689715 34.5096169130504 47.998728342076 6593 3.81914894280713 29240 4.46599222078431 92.9581942457479 14.8324213406293 22.3974008207934 31.2448700410397 45.2359781121751 70 1.85125834871908 2215 3.34556975605639 7.04180575425211 98.8261851015801 100 11 1.07918124604762 59 1.77815125038364 0.18756954379272 23 1.38021124171161 2038 3.30941722577814 6.47909712287395 36 1.56820172406699 118 2.07554696139253 0.37513908758544 100 FALSE 1
245345 24243 334866 124248 9644 160 23700 8431 49317 0.999310582355109 0.847091266531401 0.859723653157399 3 3 3 YES NO 8221 3.91497747244433 49078 4.69089570525899 15.3225477810832 23.4117119687029 32.4259342271486 46.1082358694323 8142 3.91078443479284 46901 4.67119136234076 95.5642039202902 14.3813564742756 21.9718129677406 30.7967847167438 44.6024605019083 79 1.90308998699194 2177 3.33805787541976 4.43579607970985 98.3004134129536 100 11 1.07918124604762 34 1.54406804435028 0.0692774766697909 25 1.41497334797082 1970 3.29468662427944 4.01401850116142 43 1.64345267648619 173 2.2405492482826 0.352500101878642 100 FALSE 1
229122 18965 338365 118246 10638 430 49905 7764 45033 0.998578819754718 0.839984011538209 0.859458428383979 3 3 3 YES NO 7601 3.88092786526708 44850 4.6517721305382 18.4459308807135 26.7179487179487 36.1962095875139 49.819397993311 7529 3.8767949762007 41585 4.61894714923074 92.7201783723523 15.4069977155224 23.3353372610316 32.7690272934952 46.9183599855717 72 1.86332286012046 3265 3.51401618040065 7.27982162764771 99.2343032159265 100 10 1.04139268515822 64 1.81291335664286 0.142697881828317 24 1.39794000867204 3065 3.48657215051836 6.83389074693422 38 1.5910646070265 136 2.13672056715641 0.303232998885173 100 FALSE 1
1688 20 101 272 5 0 10 80 90 0.999999888888901 0.833333240740751 0.888790134429508 NA NA NA NO NO 80 1.90848501887865 90 1.95904139232109 66.6666666666667 100 100 100 75 1.88081359228079 80 1.90848501887865 88.8888888888889 68.75 100 100 100 5 0.778151250383644 10 1.04139268515822 11.1111111111111 100 100 0 0 0 0 0 5 0.778151250383644 10 1.04139268515822 11.1111111111111 0 0 0 0 0 NA FALSE 1
118072 10702 156996 59010 4921 372 19838 6090 25427 0.998151570771954 0.821528296369399 0.866755469872392 3 3 3 YES NO 6012 3.7790912038455 25340 4.40382374890231 19.2975532754538 27.138910812944 35.9905288082084 49.9052880820837 5950 3.77458995026479 23216 4.36580610137936 91.6179952644041 15.4160923501034 22.8592350103377 31.8831840110269 46.5239490006892 62 1.79934054945358 2124 3.32735893438633 8.3820047355959 99.4350282485876 100 10 1.04139268515822 47 1.68124123737559 0.185477505919495 23 1.38021124171161 1988 3.29863478312444 7.84530386740331 29 1.47712125471966 89 1.95424250943932 0.351223362273086 100 FALSE 1
12103 744 13031 5830 322 53 2417 1138 2247 0.995549617287274 0.804628389832539 0.86025429348334 NA NA NA NO NO 1128 3.05269394192497 2237 3.34986008219233 25.6146624944122 36.7903442109969 51.184622261958 71.9266875279392 1104 3.04336227802113 1987 3.29841638006129 88.8243182834153 20.785103170609 32.3100150981379 47.1061902365375 69.6024157020634 24 1.39794000867204 250 2.39967372148104 11.1756817165847 100 100 4 0.698970004336019 10 1.04139268515822 0.447027268663388 18 1.27875360095283 238 2.37839790094814 10.6392489941886 2 0.477121254719662 2 0.477121254719662 0.0894054537326777 100 FALSE 1
18583 1566 24313 10672 762 217 5541 1560 3579 0.987147245076426 0.795753001408905 0.864484871514748 NA NA NA NO NO 1548 3.19005141775921 3566 3.55230310933835 25.4066180594504 35.4178351093662 48.1491867638811 68.0594503645541 1515 3.18069920129603 3097 3.49108141342319 86.8480089736399 19.0184049079755 29.1249596383597 42.6218921536971 64.9660962221505 33 1.53147891704226 469 2.67209785793572 13.1519910263601 100 100 11 1.07918124604762 46 1.67209785793572 1.28996074032529 18 1.27875360095283 416 2.62013605497376 11.665731912507 4 0.698970004336019 7 0.903089986991944 0.196298373527762 100 FALSE 1
136 4 107 140 5 0 0 27 31 0.999999677419459 0.903225515088544 0.806191551112544 NA NA NA NO NO 27 1.44715803134222 31 1.50514997831991 100 100 100 100 27 1.44715803134222 31 1.50514997831991 100 100 100 100 100 0 0 0 0 0 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA FALSE 1
1267 40 83 205 0 0 9 45 50 0.99999980000004 0.73999985200003 0.959808038392322 NA NA NA NO NO 43 1.64345267648619 48 1.69019608002851 100 100 100 100 38 1.5910646070265 40 1.61278385671974 83.3333333333333 100 100 100 100 5 0.778151250383644 8 0.954242509439325 16.6666666666667 100 100 0 0 0 0 0 5 0.778151250383644 8 0.954242509439325 16.6666666666667 0 0 0 0 0 NA FALSE 1
