unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
5623 1010 12884 9072 276 0 1359 1886 3914 0.872253446928325 0.932036453662612 FALSE 1842 3.26552533521907 3866 3.58737417207307 22.8401448525608 29.8758406621831 40.1189860320745 59.5706156233833 1810 3.25791845031406 3431 3.53554727917667 88.7480600103466 14.7187408918683 22.5590206936753 33.9259691052171 55.6689011949869 32 1.51851393987789 435 2.63948648926859 11.2519399896534 100 13 1.14612803567824 414 2.61804809671209 10.7087428867046 19 1.30102999566398 21 1.34242268082221 0.543197102948784 100 FALSE 1
6379 845 14227 6919 257 0 717 2401 4749 0.882080436129542 0.916190953482936 FALSE 2347 3.37069809257558 4691 3.67135800344349 17.4163291409081 23.9394585376252 33.5536133020678 52.2489874227244 2321 3.36586221540256 4427 3.64620761220669 94.3722020891068 13.620962276937 20.4879150666365 30.6528122882313 50.259769595663 26 1.43136376415899 264 2.42324587393681 5.6277979108932 100 11 1.07918124604762 241 2.38381536598043 5.13749733532296 15 1.20411998265592 23 1.38021124171161 0.490300575570241 100 FALSE 1
6696 633 16047 4932 511 0 506 2556 5192 0.874036978285753 0.894451281873494 FALSE 2490 3.39637372753651 5125 3.70977860184823 17.4048780487805 24.3317073170732 33.6975609756098 52.1560975609756 2462 3.3914644118391 4928 3.69275881815472 96.1560975609756 15.1988636363636 22.3417207792208 32.0008116883117 51.0146103896104 28 1.46239799789896 197 2.29666519026153 3.84390243902439 100 13 1.14612803567824 176 2.24797326636181 3.43414634146341 15 1.20411998265592 21 1.34242268082221 0.409756097560976 100 FALSE 1
7598 869 13874 6516 328 0 382 2471 4768 0.864513421005635 0.928060134102068 FALSE 2425 3.38489079653055 4721 3.67412598274271 16.2677398856175 22.5164160135565 31.8788392289769 50.64604956577 2396 3.37966803403365 4563 3.65934563574618 96.6532514297818 14.6833223756301 21.0826210826211 30.7253999561692 49.8575498575499 29 1.47712125471966 158 2.20139712432045 3.34674857021817 100 13 1.14612803567824 137 2.13987908640124 2.90192755772082 16 1.23044892137827 21 1.34242268082221 0.444821012497352 100 FALSE 1
6031 847 14481 6817 364 0 794 2486 4720 0.884745760837403 0.930294639206273 FALSE 2441 3.38774565960886 4675 3.6698745024898 17.4973262032086 23.8502673796791 33.0909090909091 50.3529411764706 2420 3.38399478944173 4396 3.64315646561971 94.0320855614973 13.2165605095541 19.8817106460419 29.6178343949045 47.8616924476797 21 1.34242268082221 279 2.44715803134222 5.96791443850267 100 8 0.954242509439325 261 2.41830129131975 5.58288770053476 13 1.14612803567824 18 1.27875360095283 0.385026737967914 100 FALSE 1
6599 556 14551 6070 338 0 329 2298 4586 0.87592673162685 0.894023344912026 FALSE 2245 3.35140975192544 4531 3.65628990119136 15.7581107923196 22.9088501434562 32.8625027587729 52.5049657912161 2218 3.34615730223201 4384 3.64196959770206 96.7556830721695 14.3248175182482 21.646897810219 31.8658759124088 51.8476277372263 27 1.44715803134222 147 2.17026171539496 3.2443169278305 100 12 1.11394335230684 113 2.05690485133647 2.49393069962481 15 1.20411998265592 34 1.54406804435028 0.750386228205694 100 FALSE 1
5702 686 15588 6109 296 0 799 2446 4895 0.876608782683128 0.915422031824245 FALSE 2393 3.37912414607039 4833 3.68430664607163 15.9528243327126 22.491206290089 32.1125594868612 51.6242499482723 2364 3.37383114507383 4553 3.65839302627912 94.2064969997931 12.3215462332528 19.1302437952998 29.2554359762794 49.5936745003295 29 1.47712125471966 280 2.44870631990508 5.79350300020691 100 11 1.07918124604762 242 2.38560627359831 5.00724187875026 18 1.27875360095283 38 1.5910646070265 0.786261121456652 100 FALSE 1
6328 693 14237 6502 391 0 335 2353 4621 0.868426745577956 0.923607609591842 FALSE 2313 3.36436335461573 4581 3.66105508485338 17.2888015717092 24.0995415848068 33.7262606417813 52.2156734337481 2287 3.35945602012099 4424 3.64591327503384 96.5728006985374 15.8905967450271 22.8526220614828 32.753164556962 51.4692585895118 26 1.43136376415899 157 2.19865708695442 3.42719930146256 100 11 1.07918124604762 124 2.09691001300806 2.70683256930801 15 1.20411998265592 33 1.53147891704226 0.720366732154551 100 FALSE 1
5616 783 14753 6644 282 0 1353 2264 4472 0.887298745779743 0.944094489949709 FALSE 2220 3.34654855854847 4427 3.64620761220669 20.3297944431895 26.1576688502372 35.5545516150892 53.6254800090355 2200 3.34262004255335 4004 3.60260252042026 90.4449966117009 13.036963036963 19.4305694305694 29.6453546453546 49.4755244755245 20 1.32221929473392 423 2.62736585659273 9.55500338829907 100 10 1.04139268515822 401 2.60422605308447 9.05805285746555 10 1.04139268515822 22 1.36172783601759 0.496950530833522 100 FALSE 1
5756 679 14765 6499 348 0 1111 2244 4536 0.892636682335457 0.919971516817644 FALSE 2185 3.33965015761368 4476 3.65098709438345 19.6157283288651 26.3851653261841 36.0813226094727 54.7587131367292 2165 3.3356584522893 4138 3.61689542640076 92.4486148346738 14.0889318511358 21.3146447559207 31.7544707588207 51.7641372643789 20 1.32221929473392 338 2.53019969820308 7.55138516532618 100 7 0.903089986991944 317 2.50242711998443 7.08221626452189 13 1.14612803567824 21 1.34242268082221 0.46916890080429 100 FALSE 1
5837 354 16243 3817 546 0 525 2515 5096 0.853414441025482 0.902470756533052 FALSE 2451 3.38952046584638 5032 3.70182693039714 17.0111287758347 24.2448330683625 33.8235294117647 52.3251192368839 2417 3.38345629652475 4826 3.68367729881869 95.906200317965 15.6029838375466 22.8968089515126 32.5942809780356 51.4090343970162 34 1.54406804435028 206 2.31597034545692 4.09379968203498 100 17 1.25527250510331 181 2.26007138798507 3.59697933227345 17 1.25527250510331 25 1.41497334797082 0.496820349761526 100 FALSE 1
5674 832 13021 9199 334 0 842 2126 4003 0.886085433709504 0.925803332991924 FALSE 2084 3.31910605930978 3956 3.59736605026603 17.5935288169869 24.216380182002 33.9989888776542 52.6036400404449 2060 3.31407799177921 3665 3.5641924606262 92.644084934277 12.7694406548431 19.8362892223738 30.1227830832196 49.9590723055935 24 1.39794000867204 291 2.46538285144842 7.35591506572295 100 14 1.17609125905568 273 2.43775056282039 6.90091001011122 10 1.04139268515822 18 1.27875360095283 0.455005055611729 100 FALSE 1
5761 657 13713 5844 366 0 705 2264 4263 0.875439829051279 0.920476377019993 FALSE 2221 3.34674405460485 4220 3.62541535215441 17.4407582938389 23.957345971564 33.6255924170616 51.9905213270142 2196 3.34183005692051 3960 3.59780484240429 93.8388625592417 13.2323232323232 20.1010101010101 30.2777777777778 49.7474747474747 25 1.41497334797082 260 2.41664050733828 6.16113744075829 100 10 1.04139268515822 238 2.37839790094814 5.63981042654028 15 1.20411998265592 22 1.36172783601759 0.52132701421801 100 FALSE 1
6358 1283 11886 8615 302 0 262 2223 3992 0.872244486792975 0.91933637440788 FALSE 2179 3.3384564936046 3948 3.59648713373654 15.9827760891591 22.6950354609929 31.8895643363728 50.6079027355623 2154 3.33344727449675 3824 3.58263143948964 96.8591691995947 14.56589958159 21.4696652719665 30.8577405857741 50.0261506276151 25 1.41497334797082 124 2.09691001300806 3.14083080040527 100 9 1 98 1.99563519459755 2.4822695035461 16 1.23044892137827 26 1.43136376415899 0.658561296859169 100 FALSE 1
5852 759 12581 6525 349 0 515 2166 4002 0.880309842877786 0.923785797636688 FALSE 2107 3.32387060654051 3943 3.59593690626917 17.1696677656607 23.9411615521177 33.7813847324372 52.4727364950545 2080 3.31827208021163 3728 3.57159238336131 94.5472990109054 14.0289699570815 21.0836909871245 31.25 50.8047210300429 27 1.44715803134222 215 2.33445375115093 5.4527009890946 100 11 1.07918124604762 194 2.29003461136252 4.92011159015978 16 1.23044892137827 21 1.34242268082221 0.532589398934821 100 FALSE 1
5730 549 15053 3830 319 0 654 2297 4739 0.874235068845252 0.898077868584367 FALSE 2255 3.3533390953113 4689 3.67117284271508 18.2341650671785 25.6557901471529 35.615269780337 54.510556621881 2221 3.34674405460485 4444 3.64787176530623 94.7750053316272 15.3465346534653 23.1098109810981 33.5508550855086 53.1503150315031 34 1.54406804435028 245 2.39093510710338 5.22499466837279 100 13 1.14612803567824 211 2.32633586092875 4.49989336745575 21 1.34242268082221 34 1.54406804435028 0.72510130091704 100 FALSE 1
5571 564 14859 3852 409 0 874 2462 4834 0.877947867443219 0.928214877503356 FALSE 2400 3.38039216005703 4770 3.67860941655893 17.7777777777778 24.2767295597484 33.4591194968553 51.4046121593291 2378 3.37639444203727 4462 3.64962688684053 93.5429769392034 13.1107126848947 19.9686239354549 29.7176154190946 48.7449574181981 22 1.36172783601759 308 2.48995847942483 6.45702306079665 100 8 0.954242509439325 285 2.45636603312904 5.9748427672956 14 1.17609125905568 23 1.38021124171161 0.482180293501048 100 FALSE 1
5711 828 13393 4800 321 0 370 2508 4558 0.861562086745147 0.918602635799395 FALSE 2451 3.38952046584638 4501 3.6534054906645 14.4412352810487 20.8842479449011 30.3488113752499 48.9446789602311 2414 3.38291713508753 4319 3.63548374681491 95.9564541213064 12.8038897893031 19.3563324843714 29.1271127575828 48.0666821023385 37 1.57978359661681 182 2.26245108973043 4.04354587869362 100 14 1.17609125905568 145 2.16435285578444 3.22150633192624 23 1.38021124171161 37 1.57978359661681 0.822039546767385 100 FALSE 1
5914 847 12002 6153 247 0 373 2187 4006 0.871692459132071 0.908385151310156 FALSE 2145 3.33162971762993 3964 3.59824319165362 15.3884964682139 22.2502522704339 32.2906155398587 51.5136226034309 2126 3.32776748990273 3821 3.58229068271899 96.3925327951564 13.2426066474745 20.3349908400942 30.6464276367443 50.4579952891913 19 1.30102999566398 143 2.15836249209525 3.60746720484359 100 9 1 125 2.10037054511756 3.15338042381433 10 1.04139268515822 18 1.27875360095283 0.454086781029263 100 FALSE 1
4908 388 16884 2542 446 0 566 2511 5475 0.851689496161298 0.919998319637772 FALSE 2481 3.39480177716271 5444 3.73599788409179 16.844232182219 24.3754592211609 34.4966936076414 53.0124908155768 2447 3.38881141347352 5204 3.71642073384655 95.5914768552535 15.5457340507302 23.0784012298232 33.2628747117602 52.3059185242121 34 1.54406804435028 240 2.38201704257487 4.40852314474651 100 15 1.20411998265592 201 2.30535136944662 3.6921381337252 19 1.30102999566398 39 1.60205999132796 0.716385011021308 100 FALSE 1
5212 675 13413 5424 367 0 907 2193 4283 0.887228576027951 0.925517334771574 FALSE 2158 3.33425264233423 4247 3.62818450807341 19.0487402872616 25.8299976453968 35.578055097716 53.6143159877561 2136 3.32980452216407 3945 3.59615708091617 92.8890981869555 14.04309252218 21.2420785804816 31.5842839036755 50.8745247148289 22 1.36172783601759 302 2.4814426285023 7.1109018130445 100 9 1 279 2.44715803134222 6.56934306569343 13 1.14612803567824 23 1.38021124171161 0.541558747351071 100 FALSE 1
5884 750 14656 4276 359 0 472 2387 4651 0.875080625940485 0.912919989421652 FALSE 2344 3.3701428470511 4607 3.66351247041516 15.3028000868244 22.4441067940091 32.1684393314521 50.8573909268504 2319 3.3654879848909 4422 3.6457169393696 95.984371608422 12.8674807779285 20.239710538218 30.325644504749 49.5477159656264 25 1.41497334797082 185 2.26951294421792 4.01562839157803 100 9 1 161 2.20951501454263 3.49468200564359 16 1.23044892137827 24 1.39794000867204 0.520946385934448 100 FALSE 1
5024 634 10317 8618 135 0 1037 1539 3033 0.894823604039487 0.936363546443962 FALSE 1501 3.17666993266815 2991 3.47596158919242 23.1695085255767 31.0598462052825 42.728184553661 64.7609495152123 1477 3.16967443405881 2646 3.42275394130135 88.4653961885657 15.1927437641723 23.9606953892668 36.9614512471655 61.5268329554044 24 1.39794000867204 345 2.53907609879278 11.5346038114343 100 12 1.11394335230684 316 2.50105926221775 10.5650284185891 12 1.11394335230684 29 1.47712125471966 0.969575392845202 100 FALSE 1
5565 497 13659 4535 364 0 731 2294 4521 0.874585266811358 0.910858414380857 FALSE 2245 3.35140975192544 4471 3.65050179487837 17.2444643256542 24.3122343994632 33.996868709461 52.4938492507269 2216 3.34576569311449 4185 3.62179922400267 93.603220755983 13.4767025089606 20.884109916368 31.0872162485066 50.3942652329749 29 1.47712125471966 286 2.45788189673399 6.396779244017 100 15 1.20411998265592 265 2.42488163663107 5.9270856631626 14 1.17609125905568 21 1.34242268082221 0.469693580854395 100 FALSE 1
5605 768 13364 4225 369 0 374 2315 4707 0.869555978607274 0.890374144095721 FALSE 2268 3.35583449588494 4658 3.66829271044822 18.5272649205668 25.762129669386 35.6590811507085 54.4869042507514 2240 3.35044185653506 4494 3.65272969606925 96.4791756118506 16.9336893635959 24.3880729862038 34.5571873609257 53.7828215398309 28 1.46239799789896 164 2.21748394421391 3.52082438814942 100 14 1.17609125905568 138 2.14301480025409 2.96264491197939 14 1.17609125905568 26 1.43136376415899 0.55817947617003 100 FALSE 1
5262 426 14851 3597 303 0 598 2250 4581 0.886269371564573 0.915955215116317 FALSE 2206 3.34380233316165 4535 3.65667304588485 17.1775082690187 23.8809261300992 33.7596471885336 53.6714443219405 2181 3.33885474625232 4306 3.6341748717626 94.9503858875413 14.2591732466326 21.2029725963771 31.4909428704134 52.1365536460752 25 1.41497334797082 229 2.36172783601759 5.04961411245865 100 8 0.954242509439325 192 2.28555730900777 4.23373759647189 17 1.25527250510331 37 1.57978359661681 0.81587651598677 100 FALSE 1
5667 462 13996 2839 338 0 422 2302 4721 0.862952762416961 0.90234928542833 FALSE 2256 3.35353155907776 4674 3.66978161520854 17.9717586649551 25.3530166880616 35.5584082156611 54.6427043217801 2234 3.34927752746796 4510 3.65427282709771 96.4912280701754 16.2305986696231 23.8359201773836 34.3237250554324 53.7915742793792 22 1.36172783601759 164 2.21748394421391 3.50877192982456 100 9 1 142 2.15533603746506 3.03808301240907 13 1.14612803567824 22 1.36172783601759 0.47068891741549 100 FALSE 1
6043 539 13514 2596 297 0 272 2262 4547 0.853309872765978 0.887836182458363 FALSE 2217 3.34596154181314 4502 3.65350194696293 16.3482896490449 23.9449133718347 34.3402932030209 53.7983118613949 2201 3.34281731463573 4388 3.64236558084497 97.4677920924034 14.9042844120328 22.6526891522334 33.2725615314494 53.1221513217867 16 1.23044892137827 114 2.06069784035361 2.53220790759662 100 8 0.954242509439325 102 2.01283722470517 2.26565970679698 8 0.954242509439325 12 1.11394335230684 0.266548200799645 100 FALSE 1
5348 533 12649 4400 244 0 460 2158 4090 0.879951098093029 0.902687279493204 FALSE 2121 3.32674537956532 4050 3.60756224318359 17.358024691358 24.7901234567901 34.8888888888889 53.4814814814815 2101 3.32263271169222 3876 3.58849580100721 95.7037037037037 14.7058823529412 22.4200206398349 32.8689370485036 52.1929824561403 20 1.32221929473392 174 2.24303804868629 4.2962962962963 100 6 0.845098040014257 152 2.1846914308176 3.75308641975309 14 1.17609125905568 22 1.36172783601759 0.54320987654321 100 FALSE 1
4683 648 12178 5460 348 0 696 2117 3893 0.888774721580337 0.933211062905053 FALSE 2072 3.31659930209386 3847 3.58523506336578 17.7540940992982 24.3566415388614 34.2864569794645 53.2882765791526 2050 3.31196566036837 3600 3.55642312137129 93.5794125292436 13.2777777777778 20.2777777777778 30.8055555555556 50.9166666666667 22 1.36172783601759 247 2.39445168082622 6.42058747075643 100 9 1 226 2.35602585719312 5.87470756433585 13 1.14612803567824 21 1.34242268082221 0.545879906420587 100 FALSE 1
4624 603 12451 4437 355 0 909 2155 3972 0.880916412686515 0.942847575912447 FALSE 2115 3.32551566336315 3931 3.5946135091601 19.2317476469092 25.5914525566014 34.9529381836683 53.5487153396082 2089 3.32014628611105 3601 3.55654370848351 91.6051895192063 13.4407109136351 20.2443765620661 30.3526798111636 50.4026659261316 26 1.43136376415899 330 2.51982799377572 8.39481048079369 100 12 1.11394335230684 308 2.48995847942483 7.83515644874078 14 1.17609125905568 22 1.36172783601759 0.559654032052913 100 FALSE 1
5595 551 12597 3078 295 0 474 2248 4232 0.859640829726747 0.911859849102436 FALSE 2212 3.34498141392726 4194 3.62273196516472 16.7381974248927 23.9151168335718 34.0247973295184 52.3128278493085 2193 3.34123662323869 4013 3.60357736815147 95.6843109203624 13.8300523299277 21.2808372788438 31.7966608522303 50.8597059556442 19 1.30102999566398 181 2.26007138798507 4.31568907963758 100 9 1 166 2.22271647114758 3.95803528850739 10 1.04139268515822 15 1.20411998265592 0.357653791130186 100 FALSE 1
5720 421 12139 3183 337 0 482 2236 4251 0.872265347277663 0.907784267738726 FALSE 2190 3.34064237756071 4203 3.6236627073562 17.8206043302403 25.0297406614323 35.0701879609803 53.0335474660956 2167 3.33605927786635 3995 3.60162547955394 95.0511539376636 14.7183979974969 22.252816020025 32.7409261576971 51.4643304130163 23 1.38021124171161 208 2.32014628611105 4.94884606233643 100 10 1.04139268515822 183 2.26481782300954 4.35403283369022 13 1.14612803567824 25 1.41497334797082 0.594813228646205 100 FALSE 1
5154 541 12922 2785 513 0 72 1918 4032 0.850198410589786 0.87747798244548 FALSE 1866 3.27114431794908 3976 3.59955559098598 16.6247484909457 25 36.5442655935614 58.2746478873239 1849 3.26717172840301 3931 3.5946135091601 98.8682092555332 16.4589163062834 24.8791656067158 36.4792673619944 58.3312134316968 17 1.25527250510331 45 1.66275783168157 1.1317907444668 100 5 0.778151250383644 26 1.43136376415899 0.653923541247485 12 1.11394335230684 19 1.30102999566398 0.477867203219316 100 FALSE 1
4783 524 11745 3192 357 0 243 2210 3994 0.87280921163543 0.923382765691623 FALSE 2159 3.33445375115093 3941 3.59571661994342 14.4633341791424 21.2128901294088 31.3372240548084 50.367926922101 2137 3.33000770087276 3812 3.58126680527367 96.7267191068257 12.6967471143757 19.6484784889822 30.0367261280168 49.5540398740818 22 1.36172783601759 129 2.11394335230684 3.27328089317432 100 9 1 107 2.03342375548695 2.71504694240041 13 1.14612803567824 22 1.36172783601759 0.558233950773915 100 FALSE 1
4312 676 8755 6464 209 0 1269 1337 2650 0.905660373940904 0.940751166976728 FALSE 1308 3.11693964655076 2619 3.41830129131975 27.5295914471172 35.2042764413898 46.6590301641848 69.1485299732722 1289 3.11058971029925 2244 3.35121634533934 85.6815578465063 17.0231729055258 25.7575757575758 39.126559714795 64.8395721925134 19 1.30102999566398 375 2.57518784492766 14.3184421534937 100 12 1.11394335230684 364 2.56229286445647 13.8984345169912 7 0.903089986991944 11 1.07918124604762 0.420007636502482 100 FALSE 1
